filename	fyear
0000042888-02-000004.txt	2001
0000909724-06-000013.txt	2005
0000950124-08-002069.txt	2008
0000914760-05-000087.txt	2004
0000950131-94-000428.txt	1993
0001047469-03-003092.txt	2002
0001193125-12-049236.txt	2011
0001179022-03-000087.txt	2002
0000950137-08-003076.txt	2007
0000950148-02-000841.txt	2001
0001437749-13-002733.txt	2012
0001193125-06-052319.txt	2005
0001193125-10-263894.txt	2010
0001193125-05-065539.txt	2004
0001193125-05-067214.txt	2004
0000950128-99-001150.txt	1999
0000354908-12-000003.txt	2011
0000914536-11-000028.txt	2002
0000862861-15-000009.txt	2015
0000950147-95-000046.txt	1994
0001047469-16-010410.txt	2015
0000950149-02-000597.txt	2001
0000950124-94-000601.txt	1993
0001193125-13-121259.txt	2012
0001047469-05-006674.txt	2004
0001022408-11-000019.txt	2011
0001206264-10-000008.txt	2009
0000950134-09-004210.txt	2008
0000876948-97-000002.txt	1996
0000930413-07-001883.txt	2006
0000073020-14-000004.txt	2013
0001193125-16-475979.txt	2015
0000930661-99-000667.txt	1998
0001047469-13-002080.txt	2012
0000945841-01-500007.txt	2000
0000002034-99-000008.txt	1999
0000892569-07-000366.txt	2007
0001085392-03-000060.txt	2003
0000821189-15-000010.txt	2014
0000065984-00-000048.txt	1999
0000950005-03-000414.txt	2002
0000075149-94-000043.txt	1994
0001323974-10-000012.txt	2010
0000722830-95-000006.txt	1995
0000945234-04-000197.txt	2003
0000912057-02-009058.txt	2001
0001047469-06-003372.txt	2005
0001362310-07-002442.txt	2007
0000890566-98-000514.txt	1997
0000950152-09-002016.txt	2008
0000033769-14-000057.txt	2014
0001193125-14-073116.txt	2013
0000070145-02-000097.txt	2002
0000915840-15-000030.txt	2015
0000891618-97-002988.txt	1997
0001104659-08-014205.txt	2007
0000950124-05-001400.txt	2004
0001193125-11-062417.txt	2010
0000950144-97-007362.txt	1997
0000865120-97-000004.txt	1996
0000897069-94-000090.txt	1994
0001193125-10-283124.txt	2010
0001193125-14-131361.txt	2014
0000950152-08-008278.txt	2008
0000912057-00-010264.txt	1999
0000891020-00-000675.txt	1999
0001214659-05-000468.txt	2004
0000950123-11-018919.txt	2010
0000025354-06-000014.txt	2006
0001084048-15-000003.txt	2014
0001437749-12-013044.txt	2012
0000799729-12-000029.txt	2012
0001168213-09-000012.txt	2009
0001047469-08-002677.txt	2007
0000950134-09-003904.txt	2008
0001193125-10-040929.txt	2009
0000950144-94-000739.txt	1993
0001206774-05-001960.txt	2005
0001047469-11-008120.txt	2011
0001193125-04-042348.txt	2003
0000950123-96-001360.txt	1995
0000092122-96-000052.txt	1995
0001047469-15-001290.txt	2014
0001047469-15-002326.txt	2015
0001193125-04-040558.txt	2003
0001193125-13-199332.txt	2013
0000054507-16-000043.txt	2015
0000950170-97-000355.txt	1996
0000950129-08-001311.txt	2007
0001193125-14-097919.txt	2013
0000927016-99-001266.txt	1998
0000950123-11-053974.txt	2011
0000950123-01-506817.txt	2001
0000950152-09-001849.txt	2008
0001288469-14-000003.txt	2013
0000009548-94-000012.txt	1993
0000950123-02-003033.txt	2001
0001144204-06-010345.txt	2005
0000950137-08-002838.txt	2007
0001121781-10-000351.txt	2010
0000950137-99-000526.txt	1998
0000109446-95-000011.txt	1995
0000909518-09-000613.txt	2009
0001193125-14-084773.txt	2013
0001193125-15-107197.txt	2014
0000105418-09-000014.txt	2008
0000950131-99-001977.txt	1998
0000912057-02-002597.txt	2001
0000950137-04-001426.txt	2003
0001104659-07-023404.txt	2006
0001193125-04-039331.txt	2003
0000950130-94-000563.txt	1993
0001193125-12-117554.txt	2012
0000910647-02-000195.txt	2002
0001047469-16-010514.txt	2015
0001104659-16-100056.txt	2015
0000950168-02-003318.txt	2002
0000950124-98-005006.txt	1998
0000950144-94-001694.txt	1994
0001349929-16-000062.txt	2015
0001362310-09-005308.txt	2009
0000102379-11-000012.txt	2010
0000914039-01-000098.txt	2000
0000723254-96-000007.txt	1996
0000891020-96-000276.txt	1995
0000917225-08-000002.txt	2007
0000073088-00-000011.txt	1999
0001052045-99-000006.txt	1998
0001193125-09-034983.txt	2008
0000950144-06-003047.txt	2005
0000892569-97-002564.txt	1997
0000950153-02-000768.txt	2002
0000950129-94-000148.txt	1993
0000318819-95-000005.txt	1994
0000906193-14-000040.txt	2014
0000059478-95-000004.txt	1994
0000950133-01-500360.txt	2000
0001437749-14-003333.txt	2013
0000101063-98-000055.txt	1997
0001144204-07-003810.txt	2006
0000950123-98-003976.txt	1998
0000950123-94-000557.txt	1993
0000072741-02-000051.txt	2001
0000950130-94-000538.txt	1993
0000798287-12-000005.txt	2011
0001072613-10-000415.txt	2009
0000883945-14-000010.txt	2014
0000912057-00-039232.txt	2000
0000950123-08-002130.txt	2007
0000868611-02-000004.txt	2002
0001193125-11-020229.txt	2010
0001193125-06-058777.txt	2005
0001193125-15-072217.txt	2014
0001040470-04-000034.txt	2004
0000912057-01-007764.txt	2000
0000891618-04-000702.txt	2003
0000950135-98-001990.txt	1997
0000950123-11-017927.txt	2010
0000912057-02-017671.txt	2002
0000771790-96-000018.txt	1996
0000830260-94-000007.txt	1993
0001130310-15-000008.txt	2014
0000792130-97-000015.txt	1997
0000929624-98-000679.txt	1997
0000950135-00-002163.txt	1999
0001000623-16-000141.txt	2015
0001193125-14-100229.txt	2013
0000950131-01-001621.txt	2000
0000890566-97-000679.txt	1996
0001047469-98-002564.txt	1997
0000950153-00-001584.txt	2000
0001193125-14-061037.txt	2013
0001104659-07-047295.txt	2007
0000044279-94-000003.txt	1993
0000912833-15-000011.txt	2015
0001078271-12-000048.txt	2012
0001171843-15-001265.txt	2014
0001193125-06-028453.txt	2005
0001003950-08-000020.txt	2007
0001104659-07-019224.txt	2006
0000875354-97-000002.txt	1997
0000082166-12-000012.txt	2012
0001047469-99-012993.txt	1998
0000950129-00-001479.txt	1999
0000935721-95-000006.txt	1994
0000927016-02-003387.txt	2002
0000950134-04-004273.txt	2003
0000950123-10-016364.txt	2009
0001437749-11-000700.txt	2010
0001169232-04-001401.txt	2003
0000950149-04-000507.txt	2003
0001144204-07-034886.txt	2006
0000950144-05-002273.txt	2004
0001193125-16-470022.txt	2015
0001193125-08-203947.txt	2007
0001558370-16-003544.txt	2015
0000950123-10-021635.txt	2009
0000912057-94-000693.txt	1993
0001193125-10-038923.txt	2009
0001012870-00-000932.txt	1999
0000950135-04-001860.txt	2004
0000927016-99-000874.txt	1998
0000950144-05-000287.txt	2004
0000950005-95-000343.txt	1995
0000950152-97-002278.txt	1996
0001193125-10-047030.txt	2009
0000914039-95-000076.txt	1995
0000076321-98-000020.txt	1998
